study_folder,file_name,variable_name,file_type,variable_group
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,apple_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,bread_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,bread_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,bread_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,bread_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,bread_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,cheese_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,cheese_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,cheese_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,cheese_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,cheese_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,chips_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,chips_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,chips_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,chips_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,chips_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,chocolate_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,cond,intake,other
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,cucumber_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,cucumber_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,cucumber_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,cucumber_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,cucumber_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,dressing_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,dressing_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,dressing_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,dressing_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,dressing_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,group,intake,other
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,icecream_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,icecream_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,icecream_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,icecream_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,icecream_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,id,intake,other
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lc_dressing_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lc_dressing_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lc_dressing_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lc_dressing_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lc_dressing_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lettuce_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lettuce_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lettuce_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lettuce_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lettuce_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lunch_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lunch_cho_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lunch_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lunch_fat_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lunch_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lunch_perc_cho_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lunch_perc_fat_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lunch_perc_pro_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lunch_pro_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,lunch_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,mayo_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,mayo_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,mayo_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,mayo_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,mayo_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,milk_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,milk_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,milk_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,milk_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,mustard_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,mustard_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,mustard_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,mustard_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,mustard_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,pretzel_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,pretzel_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,pretzel_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,pretzel_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,pretzel_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,session,intake,other
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,sorbet_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,sorbet_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,sorbet_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,sorbet_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,sorbet_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,time,intake,other
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,time_yogurt,intake,other
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,tomato_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,tomato_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,tomato_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,tomato_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,tomato_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,tuna_salad_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,tuna_salad_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,tuna_salad_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,tuna_salad_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,tuna_salad_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,turkey_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,turkey_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,turkey_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,turkey_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,turkey_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,water_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,yogurt_cal,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,yogurt_cho_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,yogurt_fat_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,yogurt_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-intake_data.csv,yogurt_pro_g,intake,intake
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,cond,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,desire_eat,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,fullness,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,hunger,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,id,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,much_eat,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,nausea,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,session,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,thirst,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,time,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,yogurt_creaminess,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,yogurt_desire_eat,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,yogurt_fattiness,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,yogurt_fruitiness,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,yogurt_much_eat,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,yogurt_pleasant,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,yogurt_subj_cal,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,yogurt_subj_cho,ratings,questionnaire
1991_ivig_preload,exp-yogurtsss_assay-rating_data.csv,yogurt_sweetness,ratings,questionnaire
1992_eatdis_deprivation,assay-demo_data.csv,age,demographics,other
1992_eatdis_deprivation,assay-demo_data.csv,bsq,demographics,questionnaire
1992_eatdis_deprivation,assay-demo_data.csv,eat,demographics,questionnaire
1992_eatdis_deprivation,assay-demo_data.csv,edi_body_dissat,demographics,questionnaire
1992_eatdis_deprivation,assay-demo_data.csv,ei_cog_restraint,demographics,questionnaire
1992_eatdis_deprivation,assay-demo_data.csv,ei_disinhibit,demographics,questionnaire
1992_eatdis_deprivation,assay-demo_data.csv,ei_hunger,demographics,questionnaire
1992_eatdis_deprivation,assay-demo_data.csv,group,demographics,other
1992_eatdis_deprivation,assay-demo_data.csv,id,demographics,other
1992_eatdis_deprivation,assay-demo_data.csv,illness_dur,demographics,other
1992_eatdis_deprivation,assay-demo_data.csv,perc_ideal_bw,demographics,other
1992_eatdis_deprivation,assay-demo_data.csv,restrict_cond,demographics,other
1992_eatdis_deprivation,assay-demo_data.csv,zung,demographics,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,alert_post,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,alert_pre,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,alfredo_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,alfredo_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,apple_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,apple_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,binge_desire_post,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,binge_desire_pre,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,bloated_post,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,bloated_pre,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,bread_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,bread_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,brownie_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,brownie_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,cake_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,cake_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,cheese_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,cheese_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,chips_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,chips_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,content_post,intake,other
1992_eatdis_deprivation,assay-intake_data.csv,content_pre,intake,other
1992_eatdis_deprivation,assay-intake_data.csv,cookies_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,cookies_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,cucumber_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,cucumber_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,dep_cond,intake,other
1992_eatdis_deprivation,assay-intake_data.csv,depressed_post,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,depressed_pre,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,desire_post,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,desire_pre,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,fear_fat_post,intake,other
1992_eatdis_deprivation,assay-intake_data.csv,fear_fat_pre,intake,other
1992_eatdis_deprivation,assay-intake_data.csv,fullness_post,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,fullness_pre,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,group,intake,other
1992_eatdis_deprivation,assay-intake_data.csv,guilt_post,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,guilt_pre,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,hershey_kiss_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,hershey_kiss_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,hunger_post,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,hunger_pre,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,icecream_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,icecream_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,id,intake,other
1992_eatdis_deprivation,assay-intake_data.csv,lettuce_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,lettuce_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,margarine_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,margarine_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,marinara_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,marinara_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,mayo_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,mayo_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,much_eat_post,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,much_eat_pre,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,mustard_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,mustard_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,nausea_post,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,nausea_pre,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,parm_cheese_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,parm_cheese_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,pasta_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,pasta_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,perc_cho_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,perc_cho_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,perc_fat_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,perc_fat_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,perc_pro_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,perc_pro_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,purge_desire_post,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,purge_desire_pre,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,restrict_cond,intake,other
1992_eatdis_deprivation,assay-intake_data.csv,session,intake,other
1992_eatdis_deprivation,assay-intake_data.csv,snickers_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,snickers_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,thirst_post,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,thirst_pre,intake,questionnaire
1992_eatdis_deprivation,assay-intake_data.csv,time,intake,other
1992_eatdis_deprivation,assay-intake_data.csv,tomato_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,tomato_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,total_cho_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,total_cho_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,total_fat_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,total_fat_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,total_g,intake,total_intake
1992_eatdis_deprivation,assay-intake_data.csv,total_kcal,intake,total_intake
1992_eatdis_deprivation,assay-intake_data.csv,total_pro_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,total_pro_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,turkey_cal,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,turkey_g,intake,intake
1992_eatdis_deprivation,assay-intake_data.csv,water_g,intake,intake
data,sub-015c_assay-microstructure_timepoint-a.csv,activity,microstructure,other
data,sub-015c_assay-microstructure_timepoint-a.csv,food,microstructure,other
data,sub-015c_assay-microstructure_timepoint-a.csv,group,microstructure,other
data,sub-015c_assay-microstructure_timepoint-a.csv,id,microstructure,other
data,sub-015c_assay-microstructure_timepoint-a.csv,start,microstructure,other
data,sub-015c_assay-microstructure_timepoint-a.csv,time1,microstructure,other
data,sub-015c_assay-microstructure_timepoint-a.csv,time2,microstructure,other
data,sub-015c_assay-microstructure_timepoint-a.csv,timepoint,microstructure,other
data,sub-015c_assay-microstructure_timepoint-a.csv,trace,microstructure,other
data,sub-015c_assay-microstructure_timepoint-b.csv,activity,microstructure,other
data,sub-015c_assay-microstructure_timepoint-b.csv,food,microstructure,other
data,sub-015c_assay-microstructure_timepoint-b.csv,group,microstructure,other
data,sub-015c_assay-microstructure_timepoint-b.csv,id,microstructure,other
data,sub-015c_assay-microstructure_timepoint-b.csv,start,microstructure,other
data,sub-015c_assay-microstructure_timepoint-b.csv,time1,microstructure,other
data,sub-015c_assay-microstructure_timepoint-b.csv,time2,microstructure,other
data,sub-015c_assay-microstructure_timepoint-b.csv,timepoint,microstructure,other
data,sub-015c_assay-microstructure_timepoint-b.csv,trace,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,activity,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,activity-2,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,cond,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,food,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,food-2,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,group,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,group-2,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,id,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,start,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,start-2,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,thirds,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,thirds-2,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,time_1,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,time_2,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,time_2-1,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,time_2-2,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,trace,microstructure,other
data,sub-0343_assay-microstructure_cond-control.csv,trace-2,microstructure,other
data,sub-0343_assay-microstructure_cond-deprivaiton.csv,activity,microstructure,other
